stage	generator_slug	generator	model_id	variant	variant_label	trait	behavior_metric	n	r	abs_r
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_A_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	total_words	50	-0.1008992275248743	0.1008992275248743
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.041176760382491254	0.041176760382491254
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50	-0.030924606380771356	0.030924606380771356
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	0.1244424786630428	0.1244424786630428
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_C_mean	section_words_cv	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	total_words	50	0.16692715516020276	0.16692715516020276
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	-0.023029287528823068	0.023029287528823068
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50	0.07320770024930685	0.07320770024930685
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.2440488222979366	0.2440488222979366
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	section_count	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	0		
profile	minimax_m3	MiniMax M3	minimax/minimax-m3	psych	psychometric_only	HEXACO_OP_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	total_words	50	0.1639517374145928	0.1639517374145928
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	unique_word_rate	50	-0.0006518697438533191	0.0006518697438533191
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	social_word_rate_per_1k	50	-0.09528567377238661	0.09528567377238661
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_HH_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	total_words	50	0.11399577323990993	0.11399577323990993
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	unique_word_rate	50	-0.02201802336989113	0.02201802336989113
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	social_word_rate_per_1k	50	-0.022568538528242237	0.022568538528242237
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_E_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	total_words	50	0.10037132243727134	0.10037132243727134
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	unique_word_rate	50	0.0322390863779686	0.0322390863779686
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	social_word_rate_per_1k	50	0.13598328893323286	0.13598328893323286
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_EX_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	total_words	50	-0.17038631416621894	0.17038631416621894
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	unique_word_rate	50	-0.022231695334271717	0.022231695334271717
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	social_word_rate_per_1k	50	-0.02315847778056793	0.02315847778056793
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_A_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	total_words	50	-0.15707962797029454	0.15707962797029454
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	unique_word_rate	50	0.08288929624281476	0.08288929624281476
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	social_word_rate_per_1k	50	0.20471889202310878	0.20471889202310878
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_C_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	total_words	50	-0.3716743373400716	0.3716743373400716
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	unique_word_rate	50	0.21670790638879475	0.21670790638879475
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	social_word_rate_per_1k	50	0.1835269096336939	0.1835269096336939
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	interwoven	interwoven_biography	HEXACO_OP_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	total_words	50	-0.21427103568406536	0.21427103568406536
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	unique_word_rate	50	0.18965787725852815	0.18965787725852815
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	social_word_rate_per_1k	50	-0.19625657963753168	0.19625657963753168
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_HH_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	total_words	50	-0.14654927014870262	0.14654927014870262
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	unique_word_rate	50	0.27581733154976196	0.27581733154976196
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	social_word_rate_per_1k	50	-0.18028443190474153	0.18028443190474153
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_E_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	total_words	50	-0.18836872988561373	0.18836872988561373
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	unique_word_rate	50	0.03362675142732271	0.03362675142732271
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	social_word_rate_per_1k	50	0.17681181824506106	0.17681181824506106
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_EX_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	total_words	50	-0.13989889839321307	0.13989889839321307
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	unique_word_rate	50	-0.014926202748669353	0.014926202748669353
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	social_word_rate_per_1k	50	0.0037695802481047666	0.0037695802481047666
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_A_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	total_words	50	-0.3910319051544193	0.3910319051544193
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	unique_word_rate	50	0.20900579898849725	0.20900579898849725
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	social_word_rate_per_1k	50	0.07777601858149222	0.07777601858149222
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	section_words_sd	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_C_mean	section_words_cv	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	total_words	50	-0.3813606345690906	0.3813606345690906
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	unique_word_rate	50	-0.015513294529883988	0.015513294529883988
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	first_person_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	we_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	social_word_rate_per_1k	50	0.21608086407540752	0.21608086407540752
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	exclamation_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	question_rate_per_1k	50		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	section_count	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	section_words_mean	0		
profile	qwen_37_max	Qwen 3.7 Max	qwen/qwen3.7-max	psych	psychometric_only	HEXACO_OP_mean	section_words_sd	0		
